Transaction ID,Date,Year,Month,MonthName,Customer ID,Gender,Age,Age Band,Product Category,Quantity,Price per Unit,Total Amount
779,2023-05-05,2023,5,May,CUST779,Female,56,50-64,Electronics,2,500,1000
824,2023-05-05,2023,5,May,CUST824,Male,63,50-64,Clothing,4,30,120
866,2023-05-05,2023,5,May,CUST866,Male,24,18-24,Electronics,1,50,50
5,2023-05-06,2023,5,May,CUST005,Male,30,25-34,Beauty,2,50,100
90,2023-05-06,2023,5,May,CUST090,Female,51,50-64,Electronics,1,30,30
380,2023-05-06,2023,5,May,CUST380,Male,56,50-64,Electronics,2,300,600
593,2023-05-06,2023,5,May,CUST593,Male,35,35-49,Electronics,2,30,60
820,2023-05-06,2023,5,May,CUST820,Male,49,35-49,Electronics,4,50,200
120,2023-05-07,2023,5,May,CUST120,Male,60,50-64,Beauty,1,50,50
221,2023-05-07,2023,5,May,CUST221,Male,39,35-49,Beauty,2,300,600
341,2023-05-07,2023,5,May,CUST341,Male,31,25-34,Clothing,4,50,200
640,2023-05-07,2023,5,May,CUST640,Female,51,50-64,Electronics,4,30,120
744,2023-05-07,2023,5,May,CUST744,Male,40,35-49,Electronics,1,25,25
273,2023-05-08,2023,5,May,CUST273,Female,22,18-24,Beauty,1,50,50
283,2023-05-08,2023,5,May,CUST283,Female,18,18-24,Electronics,1,500,500
452,2023-05-08,2023,5,May,CUST452,Female,48,35-49,Clothing,3,500,1500
469,2023-05-08,2023,5,May,CUST469,Male,18,18-24,Beauty,3,25,75
620,2023-05-08,2023,5,May,CUST620,Male,63,50-64,Electronics,3,25,75
946,2023-05-08,2023,5,May,CUST946,Male,62,50-64,Electronics,4,500,2000
148,2023-05-09,2023,5,May,CUST148,Male,18,18-24,Clothing,2,30,60
414,2023-05-09,2023,5,May,CUST414,Male,48,35-49,Beauty,4,25,100
883,2023-05-09,2023,5,May,CUST883,Male,40,35-49,Electronics,1,500,500
731,2023-05-10,2023,5,May,CUST731,Male,54,50-64,Clothing,4,500,2000
930,2023-05-10,2023,5,May,CUST930,Male,54,50-64,Clothing,4,50,200
518,2023-05-11,2023,5,May,CUST518,Female,40,35-49,Clothing,1,30,30
758,2023-05-12,2023,5,May,CUST758,Male,64,50-64,Clothing,4,25,100
639,2023-05-13,2023,5,May,CUST639,Female,62,50-64,Beauty,4,50,200
838,2023-05-13,2023,5,May,CUST838,Male,47,35-49,Electronics,2,300,600
353,2023-05-14,2023,5,May,CUST353,Male,31,25-34,Electronics,1,500,500
501,2023-05-14,2023,5,May,CUST501,Male,39,35-49,Electronics,2,30,60
721,2023-05-14,2023,5,May,CUST721,Female,52,50-64,Clothing,1,500,500
123,2023-05-15,2023,5,May,CUST123,Female,40,35-49,Electronics,2,30,60
164,2023-05-15,2023,5,May,CUST164,Female,47,35-49,Beauty,3,500,1500
425,2023-05-15,2023,5,May,CUST425,Female,55,50-64,Electronics,4,30,120
48,2023-05-16,2023,5,May,CUST048,Male,54,50-64,Electronics,3,300,900
118,2023-05-16,2023,5,May,CUST118,Female,30,25-34,Electronics,4,500,2000
203,2023-05-16,2023,5,May,CUST203,Male,56,50-64,Clothing,2,500,1000
305,2023-05-16,2023,5,May,CUST305,Female,18,18-24,Beauty,1,30,30
358,2023-05-16,2023,5,May,CUST358,Female,32,25-34,Beauty,1,300,300
376,2023-05-16,2023,5,May,CUST376,Female,64,50-64,Beauty,1,30,30
398,2023-05-16,2023,5,May,CUST398,Female,48,35-49,Clothing,2,300,600
411,2023-05-16,2023,5,May,CUST411,Male,62,50-64,Electronics,4,50,200
504,2023-05-16,2023,5,May,CUST504,Female,38,35-49,Beauty,3,50,150
970,2023-05-16,2023,5,May,CUST970,Male,59,50-64,Electronics,4,500,2000
996,2023-05-16,2023,5,May,CUST996,Male,62,50-64,Clothing,1,50,50
81,2023-05-17,2023,5,May,CUST081,Male,40,35-49,Electronics,1,50,50
155,2023-05-17,2023,5,May,CUST155,Male,31,25-34,Electronics,4,500,2000
470,2023-05-17,2023,5,May,CUST470,Female,57,50-64,Clothing,2,500,1000
106,2023-05-18,2023,5,May,CUST106,Female,46,35-49,Clothing,1,50,50
818,2023-05-18,2023,5,May,CUST818,Male,30,25-34,Electronics,1,500,500
94,2023-05-19,2023,5,May,CUST094,Female,47,35-49,Beauty,2,500,1000
811,2023-05-19,2023,5,May,CUST811,Male,61,50-64,Beauty,2,25,50
881,2023-05-19,2023,5,May,CUST881,Male,22,18-24,Electronics,1,300,300
403,2023-05-20,2023,5,May,CUST403,Male,32,25-34,Clothing,2,300,600
653,2023-05-20,2023,5,May,CUST653,Male,54,50-64,Clothing,3,25,75
694,2023-05-20,2023,5,May,CUST694,Female,39,35-49,Electronics,2,25,50
4,2023-05-21,2023,5,May,CUST004,Male,37,35-49,Clothing,1,500,500
647,2023-05-21,2023,5,May,CUST647,Male,59,50-64,Clothing,3,500,1500
911,2023-05-21,2023,5,May,CUST911,Male,42,35-49,Electronics,3,300,900
419,2023-05-22,2023,5,May,CUST419,Female,44,35-49,Clothing,3,30,90
642,2023-05-22,2023,5,May,CUST642,Female,54,50-64,Clothing,4,25,100
843,2023-05-22,2023,5,May,CUST843,Male,21,18-24,Beauty,3,500,1500
895,2023-05-22,2023,5,May,CUST895,Female,55,50-64,Clothing,4,30,120
31,2023-05-23,2023,5,May,CUST031,Male,44,35-49,Electronics,4,300,1200
37,2023-05-23,2023,5,May,CUST037,Female,18,18-24,Beauty,3,25,75
72,2023-05-23,2023,5,May,CUST072,Female,20,18-24,Electronics,4,500,2000
243,2023-05-23,2023,5,May,CUST243,Female,47,35-49,Electronics,3,300,900
281,2023-05-23,2023,5,May,CUST281,Female,29,25-34,Beauty,4,500,2000
489,2023-05-23,2023,5,May,CUST489,Male,44,35-49,Electronics,1,30,30
491,2023-05-23,2023,5,May,CUST491,Female,60,50-64,Electronics,3,300,900
729,2023-05-23,2023,5,May,CUST729,Male,29,25-34,Clothing,4,300,1200
822,2023-05-23,2023,5,May,CUST822,Female,52,50-64,Beauty,3,50,150
840,2023-05-24,2023,5,May,CUST840,Male,62,50-64,Clothing,2,25,50
404,2023-05-25,2023,5,May,CUST404,Male,46,35-49,Electronics,2,500,1000
899,2023-05-25,2023,5,May,CUST899,Male,26,25-34,Clothing,2,300,600
990,2023-05-25,2023,5,May,CUST990,Female,58,50-64,Beauty,2,500,1000
382,2023-05-26,2023,5,May,CUST382,Female,53,50-64,Clothing,2,500,1000
578,2023-05-26,2023,5,May,CUST578,Female,54,50-64,Clothing,4,30,120
923,2023-05-26,2023,5,May,CUST923,Male,32,25-34,Beauty,3,300,900
307,2023-05-27,2023,5,May,CUST307,Female,26,25-34,Electronics,2,25,50
561,2023-05-27,2023,5,May,CUST561,Female,64,50-64,Clothing,4,500,2000
651,2023-05-27,2023,5,May,CUST651,Male,51,50-64,Clothing,3,50,150
988,2023-05-28,2023,5,May,CUST988,Female,63,50-64,Clothing,3,25,75
67,2023-05-29,2023,5,May,CUST067,Female,48,35-49,Beauty,4,300,1200
915,2023-05-30,2023,5,May,CUST915,Female,26,25-34,Beauty,3,30,90
985,2023-05-30,2023,5,May,CUST985,Female,19,18-24,Electronics,2,25,50
56,2023-05-31,2023,5,May,CUST056,Female,26,25-34,Clothing,3,300,900
159,2023-05-31,2023,5,May,CUST159,Male,26,25-34,Clothing,4,50,200
862,2023-05-31,2023,5,May,CUST862,Male,28,25-34,Electronics,4,300,1200
315,2023-06-01,2023,6,June,CUST315,Male,47,35-49,Clothing,2,30,60
545,2023-06-01,2023,6,June,CUST545,Male,27,25-34,Clothing,2,25,50
902,2023-06-01,2023,6,June,CUST902,Female,54,50-64,Beauty,1,50,50
170,2023-06-02,2023,6,June,CUST170,Female,25,25-34,Clothing,2,25,50
685,2023-06-02,2023,6,June,CUST685,Male,57,50-64,Electronics,2,25,50
958,2023-06-02,2023,6,June,CUST958,Male,62,50-64,Electronics,2,25,50
363,2023-06-03,2023,6,June,CUST363,Male,64,50-64,Beauty,1,25,25
394,2023-06-03,2023,6,June,CUST394,Female,27,25-34,Clothing,1,500,500
537,2023-06-03,2023,6,June,CUST537,Female,21,18-24,Beauty,1,500,500
387,2023-06-04,2023,6,June,CUST387,Male,44,35-49,Beauty,1,30,30
556,2023-06-04,2023,6,June,CUST556,Female,18,18-24,Electronics,1,50,50
782,2023-06-04,2023,6,June,CUST782,Male,59,50-64,Clothing,3,300,900
906,2023-06-04,2023,6,June,CUST906,Female,20,18-24,Clothing,1,50,50
560,2023-06-05,2023,6,June,CUST560,Female,25,25-34,Electronics,1,50,50
944,2023-06-05,2023,6,June,CUST944,Male,44,35-49,Clothing,2,25,50
481,2023-06-06,2023,6,June,CUST481,Female,43,35-49,Electronics,4,300,1200
867,2023-06-06,2023,6,June,CUST867,Male,21,18-24,Electronics,1,500,500
882,2023-06-06,2023,6,June,CUST882,Female,64,50-64,Electronics,2,25,50
961,2023-06-06,2023,6,June,CUST961,Male,53,50-64,Beauty,4,50,200
187,2023-06-07,2023,6,June,CUST187,Female,64,50-64,Clothing,2,50,100
446,2023-06-07,2023,6,June,CUST446,Male,21,18-24,Electronics,1,50,50
539,2023-06-08,2023,6,June,CUST539,Male,25,25-34,Beauty,1,500,500
587,2023-06-08,2023,6,June,CUST587,Female,40,35-49,Beauty,4,300,1200
212,2023-06-09,2023,6,June,CUST212,Male,21,18-24,Clothing,3,500,1500
765,2023-06-09,2023,6,June,CUST765,Male,43,35-49,Clothing,4,50,200
769,2023-06-09,2023,6,June,CUST769,Female,31,25-34,Electronics,4,30,120
321,2023-06-10,2023,6,June,CUST321,Female,26,25-34,Electronics,2,25,50
356,2023-06-10,2023,6,June,CUST356,Male,50,50-64,Electronics,3,500,1500
510,2023-06-10,2023,6,June,CUST510,Female,39,35-49,Beauty,4,50,200
534,2023-06-10,2023,6,June,CUST534,Male,45,35-49,Clothing,2,500,1000
104,2023-06-11,2023,6,June,CUST104,Female,34,25-34,Beauty,2,500,1000
110,2023-06-11,2023,6,June,CUST110,Male,27,25-34,Clothing,3,300,900
352,2023-06-11,2023,6,June,CUST352,Male,57,50-64,Electronics,2,500,1000
365,2023-06-11,2023,6,June,CUST365,Male,31,25-34,Clothing,1,300,300
887,2023-06-11,2023,6,June,CUST887,Male,59,50-64,Clothing,4,25,100
629,2023-06-12,2023,6,June,CUST629,Male,62,50-64,Electronics,2,25,50
655,2023-06-13,2023,6,June,CUST655,Female,55,50-64,Clothing,1,500,500
567,2023-06-14,2023,6,June,CUST567,Female,25,25-34,Clothing,3,300,900
182,2023-06-15,2023,6,June,CUST182,Male,62,50-64,Beauty,4,30,120
819,2023-06-15,2023,6,June,CUST819,Female,35,35-49,Beauty,2,50,100
100,2023-06-16,2023,6,June,CUST100,Male,41,35-49,Electronics,1,30,30
833,2023-06-16,2023,6,June,CUST833,Male,42,35-49,Beauty,4,50,200
542,2023-06-17,2023,6,June,CUST542,Female,20,18-24,Beauty,1,50,50
723,2023-06-17,2023,6,June,CUST723,Female,54,50-64,Beauty,4,50,200
726,2023-06-17,2023,6,June,CUST726,Male,47,35-49,Clothing,4,300,1200
488,2023-06-18,2023,6,June,CUST488,Female,51,50-64,Electronics,3,300,900
239,2023-06-19,2023,6,June,CUST239,Male,38,35-49,Electronics,3,500,1500
498,2023-06-19,2023,6,June,CUST498,Female,50,50-64,Clothing,4,25,100
532,2023-06-19,2023,6,June,CUST532,Female,64,50-64,Clothing,4,30,120
669,2023-06-19,2023,6,June,CUST669,Male,24,18-24,Beauty,4,300,1200
877,2023-06-19,2023,6,June,CUST877,Female,58,50-64,Clothing,1,25,25
422,2023-06-20,2023,6,June,CUST422,Female,28,25-34,Clothing,3,30,90
466,2023-06-20,2023,6,June,CUST466,Male,63,50-64,Electronics,4,25,100
583,2023-06-21,2023,6,June,CUST583,Female,24,18-24,Electronics,4,25,100
654,2023-06-21,2023,6,June,CUST654,Male,42,35-49,Clothing,3,25,75
40,2023-06-22,2023,6,June,CUST040,Male,45,35-49,Beauty,1,50,50
699,2023-06-22,2023,6,June,CUST699,Female,37,35-49,Clothing,4,30,120
727,2023-06-22,2023,6,June,CUST727,Male,55,50-64,Beauty,3,300,900
830,2023-06-22,2023,6,June,CUST830,Female,64,50-64,Clothing,3,50,150
224,2023-06-23,2023,6,June,CUST224,Female,25,25-34,Clothing,1,50,50
271,2023-06-23,2023,6,June,CUST271,Female,62,50-64,Beauty,4,30,120
36,2023-06-24,2023,6,June,CUST036,Male,52,50-64,Beauty,3,300,900
157,2023-06-24,2023,6,June,CUST157,Male,62,50-64,Electronics,4,500,2000
796,2023-06-24,2023,6,June,CUST796,Male,43,35-49,Beauty,4,30,120
839,2023-06-24,2023,6,June,CUST839,Female,20,18-24,Electronics,4,300,1200
927,2023-06-24,2023,6,June,CUST927,Male,43,35-49,Electronics,4,500,2000
407,2023-06-25,2023,6,June,CUST407,Female,46,35-49,Electronics,3,300,900
46,2023-06-26,2023,6,June,CUST046,Female,20,18-24,Electronics,4,300,1200
509,2023-06-26,2023,6,June,CUST509,Female,37,35-49,Electronics,3,300,900
874,2023-06-26,2023,6,June,CUST874,Male,60,50-64,Beauty,1,30,30
788,2023-06-27,2023,6,June,CUST788,Female,52,50-64,Beauty,3,300,900
378,2023-06-28,2023,6,June,CUST378,Male,50,50-64,Beauty,1,300,300
480,2023-06-29,2023,6,June,CUST480,Female,42,35-49,Beauty,4,500,2000
492,2023-06-29,2023,6,June,CUST492,Male,61,50-64,Beauty,4,25,100
737,2023-06-29,2023,6,June,CUST737,Female,33,25-34,Clothing,1,50,50
684,2023-06-30,2023,6,June,CUST684,Female,28,25-34,Clothing,2,500,1000
878,2023-06-30,2023,6,June,CUST878,Female,20,18-24,Clothing,1,30,30
78,2023-07-01,2023,7,July,CUST078,Female,47,35-49,Clothing,3,500,1500
260,2023-07-01,2023,7,July,CUST260,Male,28,25-34,Beauty,2,30,60
455,2023-07-01,2023,7,July,CUST455,Male,31,25-34,Electronics,4,25,100
837,2023-07-01,2023,7,July,CUST837,Male,18,18-24,Beauty,3,30,90
45,2023-07-03,2023,7,July,CUST045,Female,55,50-64,Electronics,1,30,30
449,2023-07-03,2023,7,July,CUST449,Male,25,25-34,Electronics,4,50,200
904,2023-07-04,2023,7,July,CUST904,Male,28,25-34,Clothing,1,500,500
59,2023-07-05,2023,7,July,CUST059,Male,62,50-64,Clothing,1,50,50
128,2023-07-05,2023,7,July,CUST128,Male,25,25-34,Beauty,1,500,500
186,2023-07-05,2023,7,July,CUST186,Male,20,18-24,Clothing,4,50,200
802,2023-07-05,2023,7,July,CUST802,Female,46,35-49,Beauty,1,30,30
75,2023-07-06,2023,7,July,CUST075,Male,61,50-64,Beauty,4,50,200
447,2023-07-06,2023,7,July,CUST447,Male,22,18-24,Beauty,4,500,2000
528,2023-07-06,2023,7,July,CUST528,Female,36,35-49,Clothing,2,30,60
759,2023-07-08,2023,7,July,CUST759,Male,49,35-49,Electronics,2,50,100
870,2023-07-08,2023,7,July,CUST870,Female,46,35-49,Electronics,4,30,120
77,2023-07-09,2023,7,July,CUST077,Female,47,35-49,Clothing,2,50,100
381,2023-07-09,2023,7,July,CUST381,Female,44,35-49,Clothing,4,25,100
439,2023-07-09,2023,7,July,CUST439,Male,50,50-64,Clothing,3,25,75
792,2023-07-09,2023,7,July,CUST792,Female,20,18-24,Beauty,1,50,50
176,2023-07-11,2023,7,July,CUST176,Female,43,35-49,Beauty,2,50,100
216,2023-07-11,2023,7,July,CUST216,Male,62,50-64,Electronics,2,50,100
772,2023-07-12,2023,7,July,CUST772,Male,26,25-34,Electronics,1,30,30
53,2023-07-13,2023,7,July,CUST053,Male,34,25-34,Electronics,2,50,100
43,2023-07-14,2023,7,July,CUST043,Female,48,35-49,Clothing,1,300,300
71,2023-07-14,2023,7,July,CUST071,Female,51,50-64,Beauty,4,25,100
93,2023-07-14,2023,7,July,CUST093,Female,35,35-49,Beauty,4,500,2000
302,2023-07-14,2023,7,July,CUST302,Male,57,50-64,Beauty,2,300,600
551,2023-07-14,2023,7,July,CUST551,Male,45,35-49,Electronics,3,300,900
681,2023-07-14,2023,7,July,CUST681,Female,43,35-49,Electronics,2,30,60
722,2023-07-14,2023,7,July,CUST722,Male,20,18-24,Beauty,3,300,900
728,2023-07-14,2023,7,July,CUST728,Male,51,50-64,Electronics,3,50,150
829,2023-07-14,2023,7,July,CUST829,Male,61,50-64,Beauty,3,30,90
955,2023-07-14,2023,7,July,CUST955,Male,58,50-64,Clothing,1,25,25
144,2023-07-15,2023,7,July,CUST144,Female,59,50-64,Beauty,3,500,1500
474,2023-07-15,2023,7,July,CUST474,Female,26,25-34,Clothing,3,500,1500
603,2023-07-16,2023,7,July,CUST603,Female,40,35-49,Clothing,3,30,90
661,2023-07-16,2023,7,July,CUST661,Female,44,35-49,Clothing,4,25,100
143,2023-07-17,2023,7,July,CUST143,Female,45,35-49,Clothing,1,50,50
515,2023-07-17,2023,7,July,CUST515,Female,49,35-49,Clothing,3,300,900
304,2023-07-19,2023,7,July,CUST304,Female,37,35-49,Electronics,2,30,60
676,2023-07-19,2023,7,July,CUST676,Male,63,50-64,Electronics,3,500,1500
686,2023-07-19,2023,7,July,CUST686,Female,28,25-34,Electronics,4,50,200
698,2023-07-19,2023,7,July,CUST698,Female,64,50-64,Electronics,1,300,300
709,2023-07-21,2023,7,July,CUST709,Female,19,18-24,Electronics,2,500,1000
114,2023-07-22,2023,7,July,CUST114,Female,22,18-24,Beauty,4,25,100
359,2023-07-22,2023,7,July,CUST359,Male,50,50-64,Clothing,1,50,50
773,2023-07-23,2023,7,July,CUST773,Male,25,25-34,Electronics,4,500,2000
127,2023-07-24,2023,7,July,CUST127,Female,33,25-34,Clothing,2,25,50
213,2023-07-24,2023,7,July,CUST213,Male,27,25-34,Beauty,3,500,1500
487,2023-07-24,2023,7,July,CUST487,Male,44,35-49,Clothing,4,500,2000
495,2023-07-24,2023,7,July,CUST495,Male,24,18-24,Beauty,2,30,60
605,2023-07-24,2023,7,July,CUST605,Male,37,35-49,Electronics,2,500,1000
105,2023-07-25,2023,7,July,CUST105,Female,22,18-24,Electronics,1,500,500
299,2023-07-25,2023,7,July,CUST299,Male,61,50-64,Electronics,2,500,1000
934,2023-07-25,2023,7,July,CUST934,Male,30,25-34,Beauty,1,500,500
270,2023-07-26,2023,7,July,CUST270,Male,43,35-49,Electronics,1,300,300
338,2023-07-26,2023,7,July,CUST338,Male,54,50-64,Beauty,2,50,100
543,2023-07-26,2023,7,July,CUST543,Male,49,35-49,Beauty,2,300,600
557,2023-07-27,2023,7,July,CUST557,Female,20,18-24,Beauty,3,30,90
702,2023-07-27,2023,7,July,CUST702,Female,60,50-64,Clothing,2,300,600
864,2023-07-27,2023,7,July,CUST864,Female,51,50-64,Electronics,1,500,500
254,2023-07-28,2023,7,July,CUST254,Male,41,35-49,Electronics,1,500,500
295,2023-07-28,2023,7,July,CUST295,Female,27,25-34,Beauty,3,300,900
457,2023-07-28,2023,7,July,CUST457,Female,58,50-64,Beauty,3,300,900
668,2023-07-28,2023,7,July,CUST668,Female,62,50-64,Electronics,3,50,150
850,2023-07-28,2023,7,July,CUST850,Female,26,25-34,Beauty,2,500,1000
541,2023-07-29,2023,7,July,CUST541,Male,56,50-64,Beauty,1,500,500
980,2023-07-29,2023,7,July,CUST980,Female,31,25-34,Electronics,3,25,75
262,2023-07-30,2023,7,July,CUST262,Female,32,25-34,Beauty,4,30,120
467,2023-07-30,2023,7,July,CUST467,Female,53,50-64,Electronics,3,50,150
463,2023-07-31,2023,7,July,CUST463,Female,54,50-64,Beauty,3,500,1500
598,2023-08-01,2023,8,August,CUST598,Male,37,35-49,Beauty,4,30,120
667,2023-08-01,2023,8,August,CUST667,Female,29,25-34,Electronics,1,500,500
672,2023-08-01,2023,8,August,CUST672,Female,34,25-34,Beauty,2,50,100
949,2023-08-02,2023,8,August,CUST949,Female,41,35-49,Electronics,2,25,50
27,2023-08-03,2023,8,August,CUST027,Female,38,35-49,Beauty,2,25,50
347,2023-08-03,2023,8,August,CUST347,Male,42,35-49,Electronics,1,25,25
687,2023-08-03,2023,8,August,CUST687,Female,53,50-64,Electronics,1,300,300
549,2023-08-04,2023,8,August,CUST549,Female,50,50-64,Beauty,2,50,100
675,2023-08-04,2023,8,August,CUST675,Female,45,35-49,Clothing,2,30,60
730,2023-08-04,2023,8,August,CUST730,Female,36,35-49,Clothing,2,25,50
798,2023-08-04,2023,8,August,CUST798,Male,61,50-64,Clothing,1,50,50
13,2023-08-05,2023,8,August,CUST013,Male,22,18-24,Electronics,3,500,1500
35,2023-08-05,2023,8,August,CUST035,Female,58,50-64,Beauty,3,300,900
140,2023-08-05,2023,8,August,CUST140,Male,38,35-49,Electronics,1,30,30
206,2023-08-05,2023,8,August,CUST206,Male,61,50-64,Clothing,1,25,25
261,2023-08-05,2023,8,August,CUST261,Male,21,18-24,Clothing,2,25,50
279,2023-08-05,2023,8,August,CUST279,Male,50,50-64,Clothing,1,500,500
308,2023-08-05,2023,8,August,CUST308,Female,34,25-34,Beauty,4,300,1200
418,2023-08-05,2023,8,August,CUST418,Female,60,50-64,Electronics,2,500,1000
612,2023-08-06,2023,8,August,CUST612,Female,61,50-64,Electronics,1,500,500
875,2023-08-06,2023,8,August,CUST875,Female,51,50-64,Electronics,4,500,2000
430,2023-08-07,2023,8,August,CUST430,Female,43,35-49,Electronics,3,300,900
633,2023-08-07,2023,8,August,CUST633,Male,39,35-49,Beauty,4,30,120
125,2023-08-08,2023,8,August,CUST125,Male,48,35-49,Clothing,2,50,100
716,2023-08-08,2023,8,August,CUST716,Female,60,50-64,Clothing,4,300,1200
790,2023-08-08,2023,8,August,CUST790,Male,62,50-64,Clothing,1,25,25
960,2023-08-08,2023,8,August,CUST960,Male,59,50-64,Clothing,2,30,60
259,2023-08-09,2023,8,August,CUST259,Female,45,35-49,Clothing,4,50,200
443,2023-08-09,2023,8,August,CUST443,Male,29,25-34,Clothing,2,300,600
529,2023-08-09,2023,8,August,CUST529,Female,35,35-49,Clothing,3,50,150
563,2023-08-09,2023,8,August,CUST563,Male,20,18-24,Clothing,2,30,60
801,2023-08-10,2023,8,August,CUST801,Male,21,18-24,Clothing,4,50,200
160,2023-08-11,2023,8,August,CUST160,Female,43,35-49,Clothing,2,50,100
508,2023-08-11,2023,8,August,CUST508,Male,58,50-64,Beauty,2,300,600
807,2023-08-11,2023,8,August,CUST807,Female,50,50-64,Electronics,4,50,200
511,2023-08-12,2023,8,August,CUST511,Male,45,35-49,Beauty,2,50,100
521,2023-08-12,2023,8,August,CUST521,Female,47,35-49,Clothing,4,30,120
695,2023-08-12,2023,8,August,CUST695,Female,22,18-24,Electronics,3,50,150
816,2023-08-12,2023,8,August,CUST816,Male,47,35-49,Beauty,2,500,1000
217,2023-08-13,2023,8,August,CUST217,Female,35,35-49,Electronics,4,50,200
384,2023-08-13,2023,8,August,CUST384,Male,55,50-64,Clothing,1,500,500
648,2023-08-14,2023,8,August,CUST648,Male,53,50-64,Beauty,4,300,1200
926,2023-08-14,2023,8,August,CUST926,Male,22,18-24,Electronics,1,30,30
285,2023-08-15,2023,8,August,CUST285,Female,31,25-34,Electronics,1,25,25
427,2023-08-15,2023,8,August,CUST427,Male,25,25-34,Electronics,1,25,25
569,2023-08-15,2023,8,August,CUST569,Male,52,50-64,Electronics,4,50,200
570,2023-08-15,2023,8,August,CUST570,Male,49,35-49,Clothing,1,500,500
630,2023-08-15,2023,8,August,CUST630,Male,42,35-49,Clothing,2,50,100
957,2023-08-15,2023,8,August,CUST957,Female,60,50-64,Electronics,4,30,120
635,2023-08-17,2023,8,August,CUST635,Female,63,50-64,Electronics,3,300,900
29,2023-08-18,2023,8,August,CUST029,Female,42,35-49,Electronics,1,30,30
277,2023-08-18,2023,8,August,CUST277,Male,36,35-49,Clothing,4,25,100
859,2023-08-18,2023,8,August,CUST859,Female,56,50-64,Electronics,3,500,1500
638,2023-08-19,2023,8,August,CUST638,Male,46,35-49,Electronics,1,500,500
823,2023-08-19,2023,8,August,CUST823,Female,56,50-64,Electronics,2,50,100
956,2023-08-19,2023,8,August,CUST956,Male,30,25-34,Clothing,3,500,1500
981,2023-08-19,2023,8,August,CUST981,Female,30,25-34,Electronics,2,30,60
219,2023-08-20,2023,8,August,CUST219,Female,53,50-64,Electronics,3,30,90
73,2023-08-21,2023,8,August,CUST073,Male,29,25-34,Electronics,3,30,90
162,2023-08-21,2023,8,August,CUST162,Male,39,35-49,Clothing,2,30,60
306,2023-08-21,2023,8,August,CUST306,Male,54,50-64,Electronics,1,50,50
725,2023-08-21,2023,8,August,CUST725,Male,61,50-64,Electronics,1,300,300
880,2023-08-21,2023,8,August,CUST880,Male,22,18-24,Beauty,2,500,1000
992,2023-08-21,2023,8,August,CUST992,Female,57,50-64,Electronics,2,30,60
597,2023-08-22,2023,8,August,CUST597,Male,22,18-24,Beauty,4,300,1200
622,2023-08-22,2023,8,August,CUST622,Female,49,35-49,Beauty,3,25,75
116,2023-08-23,2023,8,August,CUST116,Female,23,18-24,Clothing,1,30,30
364,2023-08-23,2023,8,August,CUST364,Female,19,18-24,Beauty,1,500,500
368,2023-08-23,2023,8,August,CUST368,Female,56,50-64,Clothing,4,300,1200
50,2023-08-24,2023,8,August,CUST050,Female,27,25-34,Beauty,3,25,75
479,2023-08-24,2023,8,August,CUST479,Male,52,50-64,Electronics,4,300,1200
804,2023-08-24,2023,8,August,CUST804,Male,42,35-49,Electronics,1,30,30
92,2023-08-25,2023,8,August,CUST092,Female,51,50-64,Electronics,4,30,120
282,2023-08-25,2023,8,August,CUST282,Female,64,50-64,Electronics,4,50,200
718,2023-08-25,2023,8,August,CUST718,Female,59,50-64,Beauty,3,25,75
617,2023-08-26,2023,8,August,CUST617,Male,34,25-34,Electronics,1,30,30
624,2023-08-26,2023,8,August,CUST624,Female,34,25-34,Beauty,3,300,900
825,2023-08-26,2023,8,August,CUST825,Female,46,35-49,Beauty,1,25,25
568,2023-08-27,2023,8,August,CUST568,Female,51,50-64,Electronics,1,300,300
671,2023-08-27,2023,8,August,CUST671,Male,62,50-64,Electronics,3,50,150
756,2023-08-27,2023,8,August,CUST756,Female,62,50-64,Electronics,4,300,1200
815,2023-08-27,2023,8,August,CUST815,Female,51,50-64,Clothing,3,25,75
146,2023-08-28,2023,8,August,CUST146,Male,38,35-49,Clothing,4,50,200
263,2023-08-28,2023,8,August,CUST263,Male,23,18-24,Beauty,2,30,60
704,2023-08-28,2023,8,August,CUST704,Female,62,50-64,Clothing,3,30,90
476,2023-08-29,2023,8,August,CUST476,Female,27,25-34,Clothing,4,500,2000
733,2023-08-29,2023,8,August,CUST733,Male,34,25-34,Beauty,1,30,30
924,2023-08-29,2023,8,August,CUST924,Male,55,50-64,Beauty,2,50,100
984,2023-08-29,2023,8,August,CUST984,Male,56,50-64,Clothing,1,500,500
251,2023-08-31,2023,8,August,CUST251,Female,57,50-64,Beauty,4,50,200
253,2023-08-31,2023,8,August,CUST253,Female,53,50-64,Clothing,4,500,2000
574,2023-08-31,2023,8,August,CUST574,Female,63,50-64,Electronics,2,25,50
751,2023-08-31,2023,8,August,CUST751,Female,42,35-49,Clothing,2,25,50
871,2023-08-31,2023,8,August,CUST871,Male,62,50-64,Beauty,2,30,60
200,2023-09-01,2023,9,September,CUST200,Male,27,25-34,Beauty,3,50,150
594,2023-09-01,2023,9,September,CUST594,Female,19,18-24,Electronics,2,300,600
637,2023-09-01,2023,9,September,CUST637,Male,43,35-49,Clothing,2,300,600
855,2023-09-01,2023,9,September,CUST855,Male,54,50-64,Beauty,1,25,25
325,2023-09-02,2023,9,September,CUST325,Female,52,50-64,Electronics,2,25,50
682,2023-09-02,2023,9,September,CUST682,Male,46,35-49,Beauty,4,300,1200
